sample_time,biomarker_id,mean_titre1,lower,upper,strain
2001,2002,0,0,0,FH-2002
2001,2006,0,0,0,DH-2006
2001,2009,0,0,0,NO-2009
2001,2012,0,0,0,SY-2012
2002,2002,0.01393082548557324,0,0.03929155131115773,FH-2002
2002,2006,0.01111401619228053,0,0.03432048004952295,DH-2006
2002,2009,0.011271329966915334,0,0.03456066812597151,NO-2009
2002,2012,0.011104096503561109,0,0.034273516241488396,SY-2012
2003,2002,0.1468172210378159,0.0817365060793216,0.20254844554829574,FH-2002
2003,2006,0.06739740274802082,0.02818412534306918,0.09890508919774027,DH-2006
2003,2009,0.06909931061216933,0.029476323790844534,0.10292150562034992,NO-2009
2003,2012,0.06783716240205039,0.02818595455220909,0.09964363682264259,SY-2012
2004,2002,0.20916107154396912,0.1389539911692934,0.2709439065612415,FH-2002
2004,2006,0.09571952428151571,0.04603020704230712,0.14800678983770976,DH-2006
2004,2009,0.09792825049125002,0.0523858085813418,0.14972163642574113,NO-2009
2004,2012,0.09583950056308142,0.04616466010729039,0.14818551004010128,SY-2012
2005,2002,0.17877747882285208,0.10169254098494412,0.27259236415529003,FH-2002
2005,2006,0.06665054075362115,0.014773840779118334,0.13954224267398999,DH-2006
2005,2009,0.06794375982675006,0.014870295369399815,0.14177783973207272,NO-2009
2005,2012,0.06624838521436935,0.01329565043370772,0.13722493299544408,SY-2012
2006,2002,0.23872927739458596,0.17932915422478973,0.2941633773253953,FH-2002
2006,2006,0.12547204385968738,0.05495745427865455,0.18676209479944003,DH-2006
2006,2009,0.12591215203603762,0.060785014095679275,0.1860554718732563,NO-2009
2006,2012,0.12362682863351783,0.05332717811029407,0.18492831316247538,SY-2012
2007,2002,0.16752439807978692,0.11134111923081601,0.22490755272697457,FH-2002
2007,2006,0.11974044081365919,0.0663925184968516,0.1963890603697998,DH-2006
2007,2009,0.05831741178617844,0.03182691133586575,0.10004622752928861,NO-2009
2007,2012,0.05841051487565071,0.028609101455614516,0.09746572562788211,SY-2012
2008,2002,0.4326188396442281,0.3518339781831609,0.511751729448196,FH-2002
2008,2006,0.48758861955069266,0.41019117510036757,0.5651271023106667,DH-2006
2008,2009,0.34796423362352397,0.27074354318358373,0.4464148208701059,NO-2009
2008,2012,0.3426201483227917,0.26139604699777275,0.4438637851032824,SY-2012
2009,2002,0.35313166819679276,0.28657982266446613,0.4287883830662168,FH-2002
2009,2006,0.41015413258325345,0.32358339608196707,0.5318400037008005,DH-2006
2009,2009,0.386068233378836,0.2966360951222083,0.5202605109903546,NO-2009
2009,2012,0.3064641271395282,0.2265602674990152,0.44691843590530844,SY-2012
2010,2002,0.4542578938592855,0.3724460682561255,0.5320407454486513,FH-2002
2010,2006,0.5081813073844961,0.4104951377472222,0.617374717745795,DH-2006
2010,2009,0.8567462955970887,0.7415473843611595,1.026142001114893,NO-2009
2010,2012,0.46501969997734777,0.34474302136887824,0.691156013453567,SY-2012
2011,2002,0.30399974793379525,0.24328701769334302,0.3663953781768355,FH-2002
2011,2006,0.3603069810330884,0.25466271807632496,0.5048232972849167,DH-2006
2011,2009,0.8465702987347041,0.6701214368980857,1.0941483254016056,NO-2009
2011,2012,0.39895984985033733,0.23626251922280278,0.7313580214951607,SY-2012
2012,2002,0.1867188349606763,0.1337421681193789,0.24097780360845852,FH-2002
2012,2006,0.24326364122465519,0.12228346009563931,0.41006532610177737,DH-2006
2012,2009,0.7580294671519583,0.5748011561973997,1.024058905672359,NO-2009
2012,2012,0.3355264618305399,0.14147770831365927,0.7035213042000927,SY-2012
2001,2001,0,0,0,"Matched to 
circulating virus"
2002,2002,0.01393082548557324,0,0.03929155131115773,"Matched to 
circulating virus"
2003,2003,0.09776359762816292,0.050630570376300026,0.13979139094648935,"Matched to 
circulating virus"
2004,2004,0.13488665547639367,0.06548841497383348,0.20081530789804394,"Matched to 
circulating virus"
2005,2005,0.06563962852443755,0.013263381890589907,0.1335035260487326,"Matched to 
circulating virus"
2006,2006,0.12547204385968738,0.05495745427865455,0.18676209479944003,"Matched to 
circulating virus"
2007,2007,0.07825684727259459,0.03761295079355626,0.13164197251981452,"Matched to 
circulating virus"
2008,2008,0.4940834997519896,0.40892445353313,0.6016398787162848,"Matched to 
circulating virus"
2009,2009,0.386068233378836,0.2966360951222083,0.5202605109903546,"Matched to 
circulating virus"
2010,2010,0.7624382914271206,0.6271526032144025,0.95654492468245,"Matched to 
circulating virus"
2011,2011,0.611872340264141,0.3815757460618644,0.9254967428582773,"Matched to 
circulating virus"
2012,2012,0.3355264618305399,0.14147770831365927,0.7035213042000927,"Matched to 
circulating virus"
