samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,1.5824208755846,2.95600113432115,0,0.446509937842858,0,0.495870835064243,0,0.192623981988474,0.0631117716308796,0,12,0.88855536359351,0.001,0.5,0.5,0,-21981.0077798918,-21203.2714609527,-777.736318939063
1001,3.1540492260927,2.82608593567877,0,0.30541919398289,0,0.499637620692287,0,0.068566422597928,0.00568413046707847,0,12,1.14210171800972,0.001,0.5,0.5,0,-4526.63687868117,-3142.09157030017,-1384.545308381
2001,3.23737788101998,2.63932902798533,0,0.280196378864545,0,0.551217786281672,0,0.075215927941006,0.00126002455178771,0,12,1.09829017215976,0.001,0.5,0.5,0,-4483.33115168395,-3131.66133603879,-1351.66981564516
3001,3.03336765752839,2.63940777552925,0,0.261305869107168,0,0.452802244084809,0,0.0715717083103771,0.0054744991305823,0,12,1.14989939376677,0.001,0.5,0.5,0,-4450.89520846104,-3125.55276394101,-1325.34244452004
4001,2.96546954177214,2.98081178753694,0,0.314000743940246,0,0.475283737918454,0,0.070308887161738,0.00794546258525921,0,12,1.12829146648111,0.001,0.5,0.5,0,-4522.78330798686,-3132.80108748671,-1389.98222050015
5001,2.96327803362316,2.67458125016248,0,0.290117171366962,0,0.370720709651997,0,0.0779560794335023,0.000265753547740251,0,12,1.1470146873624,0.001,0.5,0.5,0,-4514.36378525466,-3149.38849258733,-1364.97529266733
6001,3.15952895166461,2.53423322993757,0,0.280077645624991,0,0.388948210116457,0,0.0692550334605044,0.000623448501646778,0,12,1.13515073508353,0.001,0.5,0.5,0,-4535.91188780851,-3145.36327284093,-1390.54861496757
7001,2.98458552351105,2.61659912004414,0,0.267279118392603,0,0.354982167828041,0,0.0713617434051279,0.000809389950859591,0,12,1.15647238007563,0.001,0.5,0.5,0,-4539.66695043266,-3165.1659088152,-1374.50104161746
8001,3.1690416931781,2.53554353507474,0,0.268325537833883,0,0.411466565024864,0,0.0692982591398853,0.0074191781498873,0,12,1.14622567131791,0.001,0.5,0.5,0,-4461.81589717925,-3125.82533804595,-1335.9905591333
9001,2.96441951469358,2.49038057092981,0,0.246363546099939,0,0.401645155242093,0,0.0681904654718573,0.00488703489240561,0,12,1.13242257194096,0.001,0.5,0.5,0,-4516.4319669208,-3132.51923516813,-1383.91273175266
