samp_no,biomarker_group,name,value,name_key,biomarker_group_label,label,min_value,max_value
632462,1,boost_long,1.7344216257142984,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
85506,1,boost_long,1.9945856866296208,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
205595,1,boost_long,1.371994650254818,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
382630,1,boost_long,1.8409971304801995,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
580160,1,boost_long,2.038014798104232,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
92859,1,boost_long,1.3846180554565923,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
433176,1,boost_long,2.415092437423344,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
356679,1,boost_long,2.57230734693637,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
256275,1,boost_long,2.1177163096342793,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
796832,1,boost_long,2.5786800328340496,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
414042,1,boost_long,1.7460270657629018,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
831869,1,boost_long,1.9261791437719298,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
90801,1,boost_long,2.232859051458288,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
852701,1,boost_long,1.6204246519468797,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
500179,1,boost_long,1.8025275002929095,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
505371,1,boost_long,2.231221494069125,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
725466,1,boost_long,1.6349288118538712,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
271155,1,boost_long,1.545234997847263,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
339357,1,boost_long,1.6388735910709824,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
816543,1,boost_long,2.2679923981294285,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
474665,1,boost_long,1.718768069391255,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
364762,1,boost_long,2.0258372430966127,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
289778,1,boost_long,1.8462971747590244,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
193338,1,boost_long,1.3297672170242703,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
743853,1,boost_long,1.5691981480172268,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
593086,1,boost_long,1.4076785148603552,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
753255,1,boost_long,2.4675030312595743,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
770574,1,boost_long,1.4856979869490117,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
659173,1,boost_long,1.4435582556314455,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
322870,1,boost_long,1.7999969175393244,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
769212,1,boost_long,2.4483098037085425,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
828596,1,boost_long,2.175863178867473,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
883193,1,boost_long,1.299077264984771,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
913801,1,boost_long,1.6374367282637297,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
473989,1,boost_long,2.5534068646443515,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
793648,1,boost_long,1.8246361931834223,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
221724,1,boost_long,2.5369325977781148,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
657541,1,boost_long,2.5866739361239124,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
903225,1,boost_long,2.3389530474904068,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
901369,1,boost_long,1.749919441379187,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
254336,1,boost_long,1.7619409628122207,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
873716,1,boost_long,1.5599541725636898,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
417266,1,boost_long,1.7254266067860415,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
428587,1,boost_long,1.5995550890404333,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
346559,1,boost_long,2.262536851771657,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
778000,1,boost_long,2.5537902342690457,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
283330,1,boost_long,1.340817194087261,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
499847,1,boost_long,2.212857356512475,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
856428,1,boost_long,2.5874586710596144,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
269175,1,boost_long,2.4211422614391687,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
777374,1,boost_long,1.6285966736386406,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
989410,1,boost_long,2.0141027731250274,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
57257,1,boost_long,2.0278427105760626,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
232674,1,boost_long,2.5539337628614787,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
460814,1,boost_long,1.8163342420238116,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
416457,1,boost_long,2.424828813741841,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
295373,1,boost_long,2.3844075701573972,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
8366,1,boost_long,1.8200788246136788,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
679261,1,boost_long,2.1134021653160513,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
399638,1,boost_long,1.8887432859394977,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
217191,1,boost_long,1.748833103023947,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
658112,1,boost_long,2.005953192177965,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
2198,1,boost_long,2.0581056764138883,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
343602,1,boost_long,1.9455663702238464,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
228343,1,boost_long,1.9831253494603152,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
95766,1,boost_long,1.7419102278291174,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
534966,1,boost_long,2.1395518869714665,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
369529,1,boost_long,1.6925666272696314,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
764657,1,boost_long,2.415458046440863,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
444716,1,boost_long,1.9286686402912825,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
630241,1,boost_long,2.0071279848876284,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
520632,1,boost_long,1.6715392422339916,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
925094,1,boost_long,1.4856639535184792,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
543731,1,boost_long,1.827218718593015,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
157987,1,boost_long,2.2634750727454063,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
525710,1,boost_long,2.565775866711728,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
63001,1,boost_long,2.0802067464803597,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
432726,1,boost_long,1.3782125155073817,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
156352,1,boost_long,2.6125584049476154,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
494169,1,boost_long,1.6025230799613464,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
54466,1,boost_long,1.6341630881079163,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
930641,1,boost_long,1.3297526804572648,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
294366,1,boost_long,1.579521767931122,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
289254,1,boost_long,2.7276095631949793,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
96967,1,boost_long,2.563620607407787,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
637883,1,boost_long,1.50825774291532,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
702331,1,boost_long,1.9232377764077175,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
744583,1,boost_long,1.646628238798726,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
808177,1,boost_long,2.70518252309663,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
743587,1,boost_long,1.8671102246767208,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
27906,1,boost_long,1.823629542881311,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
247219,1,boost_long,1.3490670553108168,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
868502,1,boost_long,2.6114863506278176,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
579789,1,boost_long,2.125822560616253,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
997850,1,boost_long,2.3493437880096306,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
404872,1,boost_long,2.4049702788019944,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
868108,1,boost_long,2.4182896329389743,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
696610,1,boost_long,2.1258448117656354,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
738786,1,boost_long,1.6740179523787055,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
532069,1,boost_long,1.739943238443836,Long-term boost,IC50,"Long-term boost
(IC50)",1.40773205645675,2.48912221260899
