age,samp_no,chain_no,ar,N
0,200001,1,0.19207317073170732,656
0,200001,2,0.2073170731707317,656
0,200001,3,0.19359756097560976,656
0,200001,4,0.20121951219512196,656
0,200001,5,0.22103658536585366,656
0,202501,1,0.20579268292682926,656
0,202501,2,0.21646341463414634,656
0,202501,3,0.21036585365853658,656
0,202501,4,0.21036585365853658,656
0,202501,5,0.21036585365853658,656
0,205001,1,0.19054878048780488,656
0,205001,2,0.19817073170731708,656
0,205001,3,0.20121951219512196,656
0,205001,4,0.2073170731707317,656
0,205001,5,0.20426829268292682,656
0,207501,1,0.2027439024390244,656
0,207501,2,0.20884146341463414,656
0,207501,3,0.21036585365853658,656
0,207501,4,0.19359756097560976,656
0,207501,5,0.18445121951219512,656
0,210001,1,0.2149390243902439,656
0,210001,2,0.18597560975609756,656
0,210001,3,0.20121951219512196,656
0,210001,4,0.19359756097560976,656
0,210001,5,0.20884146341463414,656
0,212501,1,0.20426829268292682,656
0,212501,2,0.21036585365853658,656
0,212501,3,0.20121951219512196,656
0,212501,4,0.2225609756097561,656
0,212501,5,0.16615853658536586,656
0,215001,1,0.20579268292682926,656
0,215001,2,0.20579268292682926,656
0,215001,3,0.2027439024390244,656
0,215001,4,0.22865853658536586,656
0,215001,5,0.21646341463414634,656
0,217501,1,0.19207317073170732,656
0,217501,2,0.20121951219512196,656
0,217501,3,0.19664634146341464,656
0,217501,4,0.2149390243902439,656
0,217501,5,0.21646341463414634,656
0,220001,1,0.23170731707317074,656
0,220001,2,0.2027439024390244,656
0,220001,3,0.2149390243902439,656
0,220001,4,0.21646341463414634,656
0,220001,5,0.2225609756097561,656
0,222501,1,0.21189024390243902,656
0,222501,2,0.20884146341463414,656
0,222501,3,0.22865853658536586,656
0,222501,4,0.19817073170731708,656
0,222501,5,0.20121951219512196,656
0,225001,1,0.17530487804878048,656
0,225001,2,0.1951219512195122,656
0,225001,3,0.19664634146341464,656
0,225001,4,0.19664634146341464,656
0,225001,5,0.20121951219512196,656
0,227501,1,0.21189024390243902,656
0,227501,2,0.19207317073170732,656
0,227501,3,0.18292682926829268,656
0,227501,4,0.21951219512195122,656
0,227501,5,0.21189024390243902,656
0,230001,1,0.20579268292682926,656
0,230001,2,0.17682926829268292,656
0,230001,3,0.19207317073170732,656
0,230001,4,0.2301829268292683,656
0,230001,5,0.22408536585365854,656
0,232501,1,0.22865853658536586,656
0,232501,2,0.19054878048780488,656
0,232501,3,0.22713414634146342,656
0,232501,4,0.1798780487804878,656
0,232501,5,0.1951219512195122,656
0,235001,1,0.2225609756097561,656
0,235001,2,0.20579268292682926,656
0,235001,3,0.2027439024390244,656
0,235001,4,0.1951219512195122,656
0,235001,5,0.20579268292682926,656
0,237501,1,0.19664634146341464,656
0,237501,2,0.19969512195121952,656
0,237501,3,0.2225609756097561,656
0,237501,4,0.21036585365853658,656
0,237501,5,0.21798780487804878,656
0,240001,1,0.20579268292682926,656
0,240001,2,0.19969512195121952,656
0,240001,3,0.17682926829268292,656
0,240001,4,0.22408536585365854,656
0,240001,5,0.1875,656
0,242501,1,0.19817073170731708,656
0,242501,2,0.21646341463414634,656
0,242501,3,0.21341463414634146,656
0,242501,4,0.19359756097560976,656
0,242501,5,0.18902439024390244,656
0,245001,1,0.23170731707317074,656
0,245001,2,0.18902439024390244,656
0,245001,3,0.20426829268292682,656
0,245001,4,0.20121951219512196,656
0,245001,5,0.21341463414634146,656
0,247501,1,0.2073170731707317,656
0,247501,2,0.1798780487804878,656
0,247501,3,0.19817073170731708,656
0,247501,4,0.20579268292682926,656
0,247501,5,0.19664634146341464,656
0,250001,1,0.20426829268292682,656
0,250001,2,0.1951219512195122,656
0,250001,3,0.22408536585365854,656
0,250001,4,0.2149390243902439,656
0,250001,5,0.19359756097560976,656
0,252501,1,0.19359756097560976,656
0,252501,2,0.19664634146341464,656
0,252501,3,0.20121951219512196,656
0,252501,4,0.20426829268292682,656
0,252501,5,0.21189024390243902,656
0,255001,1,0.22103658536585366,656
0,255001,2,0.21951219512195122,656
0,255001,3,0.19207317073170732,656
0,255001,4,0.2423780487804878,656
0,255001,5,0.21189024390243902,656
0,257501,1,0.18292682926829268,656
0,257501,2,0.2225609756097561,656
0,257501,3,0.18445121951219512,656
0,257501,4,0.1875,656
0,257501,5,0.18902439024390244,656
0,260001,1,0.1798780487804878,656
0,260001,2,0.21036585365853658,656
0,260001,3,0.17530487804878048,656
0,260001,4,0.22408536585365854,656
0,260001,5,0.19664634146341464,656
0,262501,1,0.21951219512195122,656
0,262501,2,0.18902439024390244,656
0,262501,3,0.18597560975609756,656
0,262501,4,0.20121951219512196,656
0,262501,5,0.22560975609756098,656
0,265001,1,0.2225609756097561,656
0,265001,2,0.21798780487804878,656
0,265001,3,0.19664634146341464,656
0,265001,4,0.21798780487804878,656
0,265001,5,0.19359756097560976,656
0,267501,1,0.18597560975609756,656
0,267501,2,0.22560975609756098,656
0,267501,3,0.2073170731707317,656
0,267501,4,0.2301829268292683,656
0,267501,5,0.20884146341463414,656
0,270001,1,0.18902439024390244,656
0,270001,2,0.21646341463414634,656
0,270001,3,0.18597560975609756,656
0,270001,4,0.21646341463414634,656
0,270001,5,0.19817073170731708,656
0,272501,1,0.20121951219512196,656
0,272501,2,0.2073170731707317,656
0,272501,3,0.21646341463414634,656
0,272501,4,0.20579268292682926,656
0,272501,5,0.22103658536585366,656
0,275001,1,0.24390243902439024,656
0,275001,2,0.19969512195121952,656
0,275001,3,0.18445121951219512,656
0,275001,4,0.19969512195121952,656
0,275001,5,0.22408536585365854,656
0,277501,1,0.20426829268292682,656
0,277501,2,0.22560975609756098,656
0,277501,3,0.19359756097560976,656
0,277501,4,0.22560975609756098,656
0,277501,5,0.22865853658536586,656
0,280001,1,0.21798780487804878,656
0,280001,2,0.19054878048780488,656
0,280001,3,0.21951219512195122,656
0,280001,4,0.19817073170731708,656
0,280001,5,0.21798780487804878,656
0,282501,1,0.2027439024390244,656
0,282501,2,0.19359756097560976,656
0,282501,3,0.20579268292682926,656
0,282501,4,0.22408536585365854,656
0,282501,5,0.20884146341463414,656
0,285001,1,0.19054878048780488,656
0,285001,2,0.21036585365853658,656
0,285001,3,0.22408536585365854,656
0,285001,4,0.21036585365853658,656
0,285001,5,0.23628048780487804,656
0,287501,1,0.17835365853658536,656
0,287501,2,0.18902439024390244,656
0,287501,3,0.2149390243902439,656
0,287501,4,0.19664634146341464,656
0,287501,5,0.20121951219512196,656
0,290001,1,0.19207317073170732,656
0,290001,2,0.19207317073170732,656
0,290001,3,0.1951219512195122,656
0,290001,4,0.2073170731707317,656
0,290001,5,0.20426829268292682,656
0,292501,1,0.18902439024390244,656
0,292501,2,0.20579268292682926,656
0,292501,3,0.17378048780487804,656
0,292501,4,0.21646341463414634,656
0,292501,5,0.1951219512195122,656
0,295001,1,0.21036585365853658,656
0,295001,2,0.2149390243902439,656
0,295001,3,0.20426829268292682,656
0,295001,4,0.19969512195121952,656
0,295001,5,0.22103658536585366,656
0,297501,1,0.1798780487804878,656
0,297501,2,0.21798780487804878,656
0,297501,3,0.2149390243902439,656
0,297501,4,0.2027439024390244,656
0,297501,5,0.20884146341463414,656
0,300001,1,0.21951219512195122,656
0,300001,2,0.21951219512195122,656
0,300001,3,0.18445121951219512,656
0,300001,4,0.19969512195121952,656
0,300001,5,0.21646341463414634,656
0,302501,1,0.21189024390243902,656
0,302501,2,0.22103658536585366,656
0,302501,3,0.2073170731707317,656
0,302501,4,0.19817073170731708,656
0,302501,5,0.23323170731707318,656
0,305001,1,0.17835365853658536,656
0,305001,2,0.2225609756097561,656
0,305001,3,0.20426829268292682,656
0,305001,4,0.2149390243902439,656
0,305001,5,0.1798780487804878,656
0,307501,1,0.19054878048780488,656
0,307501,2,0.18445121951219512,656
0,307501,3,0.19969512195121952,656
0,307501,4,0.21036585365853658,656
0,307501,5,0.2073170731707317,656
0,310001,1,0.20121951219512196,656
0,310001,2,0.2027439024390244,656
0,310001,3,0.20579268292682926,656
0,310001,4,0.20426829268292682,656
0,310001,5,0.19817073170731708,656
0,312501,1,0.19359756097560976,656
0,312501,2,0.1676829268292683,656
0,312501,3,0.2073170731707317,656
0,312501,4,0.19664634146341464,656
0,312501,5,0.2027439024390244,656
0,315001,1,0.19207317073170732,656
0,315001,2,0.21951219512195122,656
0,315001,3,0.18597560975609756,656
0,315001,4,0.18597560975609756,656
0,315001,5,0.1798780487804878,656
0,317501,1,0.1875,656
0,317501,2,0.21036585365853658,656
0,317501,3,0.18292682926829268,656
0,317501,4,0.21798780487804878,656
0,317501,5,0.20426829268292682,656
0,320001,1,0.20426829268292682,656
0,320001,2,0.2225609756097561,656
0,320001,3,0.21036585365853658,656
0,320001,4,0.21798780487804878,656
0,320001,5,0.20426829268292682,656
0,322501,1,0.20426829268292682,656
0,322501,2,0.19664634146341464,656
0,322501,3,0.18902439024390244,656
0,322501,4,0.19207317073170732,656
0,322501,5,0.21036585365853658,656
0,325001,1,0.18597560975609756,656
0,325001,2,0.19969512195121952,656
0,325001,3,0.17073170731707318,656
0,325001,4,0.19817073170731708,656
0,325001,5,0.22408536585365854,656
0,327501,1,0.20426829268292682,656
0,327501,2,0.21646341463414634,656
0,327501,3,0.20426829268292682,656
0,327501,4,0.24695121951219512,656
0,327501,5,0.18445121951219512,656
0,330001,1,0.18292682926829268,656
0,330001,2,0.19664634146341464,656
0,330001,3,0.22103658536585366,656
0,330001,4,0.21189024390243902,656
0,330001,5,0.21798780487804878,656
0,332501,1,0.2027439024390244,656
0,332501,2,0.23780487804878048,656
0,332501,3,0.1951219512195122,656
0,332501,4,0.18902439024390244,656
0,332501,5,0.20121951219512196,656
0,335001,1,0.21036585365853658,656
0,335001,2,0.17378048780487804,656
0,335001,3,0.21646341463414634,656
0,335001,4,0.2073170731707317,656
0,335001,5,0.2347560975609756,656
0,337501,1,0.21951219512195122,656
0,337501,2,0.21951219512195122,656
0,337501,3,0.19969512195121952,656
0,337501,4,0.20426829268292682,656
0,337501,5,0.19054878048780488,656
0,340001,1,0.18292682926829268,656
0,340001,2,0.19054878048780488,656
0,340001,3,0.21341463414634146,656
0,340001,4,0.20121951219512196,656
0,340001,5,0.22560975609756098,656
