samp_no,biomarker_group,name,value,name_key,biomarker_group_label,label,min_value,max_value
492605,1,boost_short,2.1170345687788314,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
378718,1,boost_short,2.36020606159519,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
781221,1,boost_short,1.9942784725684972,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
631481,2,boost_short,2.006585109483643,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
942725,2,boost_short,2.238793204521016,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
352347,2,boost_short,2.3987605997692607,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
52143,1,boost_short,1.954316245040978,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
707224,1,boost_short,2.294440574186506,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
47680,1,boost_short,1.9240564649995857,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
532676,1,boost_short,1.6921660559383123,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
268169,2,boost_short,1.7594798321261436,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
42170,1,boost_short,2.095839710431746,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
852061,1,boost_short,1.7537459239561386,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
304053,1,boost_short,1.8626640502249046,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
55003,1,boost_short,1.683012082320405,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
982397,2,boost_short,2.2015405835238666,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
753601,1,boost_short,1.9952899423117294,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
259660,1,boost_short,2.2474545112254876,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
783010,1,boost_short,2.1177816504390834,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
62441,2,boost_short,1.8447691567354823,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
609372,2,boost_short,2.3755215373754597,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
378343,1,boost_short,1.9651661178658724,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
217098,2,boost_short,1.7691289800616044,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
328215,1,boost_short,1.9070739969637314,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
778399,2,boost_short,2.369527978400132,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
457603,2,boost_short,2.401187591740029,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
506047,2,boost_short,1.9368762511102409,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
609414,1,boost_short,1.768600413990622,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
826259,2,boost_short,1.9701295640129768,Transient boost,Avidity,"Transient boost
(Avidity)",1.81439694754833,2.18649549409042
