samp_no,biomarker_group,name,value,name_key,biomarker_group_label,label,min_value,max_value
600633,2,boost_short,2.547035005958135,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
184626,2,boost_short,2.013419576071498,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
827886,2,boost_short,2.0254399250416504,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
116902,2,boost_short,2.598564025016661,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
915392,2,boost_short,1.8293616933781087,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
236796,1,boost_short,2.5179586198358472,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
300516,1,boost_short,1.9823978320936446,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
521028,1,boost_short,1.8630855485349158,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
346179,2,boost_short,2.3079919376806926,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
102857,1,boost_short,2.0613438928205254,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
404570,1,boost_short,2.0004505603809766,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
620522,2,boost_short,2.6118437705969955,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
350704,1,boost_short,2.3267668833556234,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
57328,1,boost_short,2.585900382256799,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
493459,1,boost_short,2.0645009605706583,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
339597,2,boost_short,2.4531875747996734,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
976287,1,boost_short,1.8405453623904153,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
195330,2,boost_short,2.5728307220704387,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
33977,1,boost_short,2.2080715636821644,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
490168,2,boost_short,2.3172000331974734,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
221083,1,boost_short,1.8296686463153584,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
689606,1,boost_short,2.0644091656842805,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
720260,2,boost_short,2.3395811763255443,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
686695,1,boost_short,2.4476493840982685,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
198724,1,boost_short,2.5310734575532665,Transient boost,Avidity,"Transient boost
(Avidity)",2.00355530534461,2.39478308198418
