sample_time,biomarker_id,mean_titre1,lower,upper,strain
2001,2002,0,0,0,FY-2002
2001,2006,0,0,0,DH-2006
2001,2009,0,0,0,NO-2009
2001,2012,0,0,0,SY-2012
2002,2002,0.046521606533674674,0,0.07623997993453382,FY-2002
2002,2006,0.025263796033816985,0,0.04164385319203122,DH-2006
2002,2009,0.03283125342043548,0,0.05327512476581722,NO-2009
2002,2012,0.024786617084630362,0,0.040925827319589096,SY-2012
2003,2002,0.06914541727393035,0.013212458787691155,0.152633882860612,FY-2002
2003,2006,0.03017506949579595,0.004788735190502179,0.07183223532503476,DH-2006
2003,2009,0.045177558906799184,0.0076868941397979776,0.10289203991188983,NO-2009
2003,2012,0.03183994339298918,0.004609768855352204,0.07694801877231237,SY-2012
2004,2002,0.22895116197128584,0.12130685455901545,0.3377612139008128,FY-2002
2004,2006,0.13282142822395926,0.048269798245519684,0.20637458545710657,DH-2006
2004,2009,0.17754603130137178,0.08020955248980446,0.27320474120042615,NO-2009
2004,2012,0.1366458767829579,0.05517545132798123,0.2136213483451081,SY-2012
2005,2002,0.4883950603828663,0.4027860503630557,0.5716236253561094,FY-2002
2005,2006,0.3588937914155145,0.2901954328003016,0.4259811338380966,DH-2006
2005,2009,0.42378079022820525,0.348421181561782,0.49624810978009626,NO-2009
2005,2012,0.34022739727243884,0.27790936285318435,0.4018290572041477,SY-2012
2006,2002,0.5207050217328225,0.439376435545899,0.5888292772128855,FY-2002
2006,2006,0.35167385619665326,0.2945496969123523,0.4139584394248666,DH-2006
2006,2009,0.4052520258812058,0.3424421246454078,0.4632817319660416,NO-2009
2006,2012,0.31358783332712814,0.2660279098363768,0.36469479680370126,SY-2012
2007,2002,0.5111698563379828,0.4434008337388833,0.5766039066906778,FY-2002
2007,2006,0.41120236722582787,0.327611807545219,0.4966601767645625,DH-2006
2007,2009,0.4262765282452081,0.355051925575268,0.4934944430715439,NO-2009
2007,2012,0.344292626291838,0.2786295518495136,0.412509635142959,SY-2012
2008,2002,0.9312876966975634,0.837070636750837,1.0371210321031021,FY-2002
2008,2006,1.0239777574090003,0.9131505662618439,1.1590767873087071,DH-2006
2008,2009,0.9925649908211259,0.8855922117218683,1.1152741290917232,NO-2009
2008,2012,0.904093273676232,0.800194484025216,1.017698987652812,SY-2012
2009,2002,1.1738621045441346,1.0740593810847625,1.28012244008996,FY-2002
2009,2006,1.3364122382783428,1.2166139401178722,1.4631794817714041,DH-2006
2009,2009,1.3798611050320524,1.26110255400838,1.5078951846017696,NO-2009
2009,2012,1.2555821276882462,1.1413045674480946,1.3699559995843407,SY-2012
2010,2002,1.5543432793051164,1.4368011489173458,1.6465785602157395,FY-2002
2010,2006,1.714087816125048,1.5965870787380267,1.8207283634492042,DH-2006
2010,2009,1.9876298243751926,1.8451131232495113,2.1227925369549276,NO-2009
2010,2012,1.742173510787861,1.6204254702215042,1.8500990157880226,SY-2012
2011,2002,1.584797244205282,1.4806958427682555,1.6779710330529387,FY-2002
2011,2006,1.7719688380682024,1.6721717100731381,1.8719367394453799,DH-2006
2011,2009,2.107242703504885,1.982125789626238,2.214288408395569,NO-2009
2011,2012,1.8499669427816468,1.736904429326581,1.9492094194315928,SY-2012
2012,2002,1.5676498626814996,1.4715127238643189,1.6653715142861776,FY-2002
2012,2006,1.769752485945027,1.6795676617318505,1.8567164069828257,DH-2006
2012,2009,2.116456516750795,2.0292054928614753,2.2063981623330595,NO-2009
2012,2012,1.8654884309217943,1.7937339791113676,1.9418286103901479,SY-2012
2001,2001,0,0,0,"Matched to 
circulating virus"
2002,2002,0.046521606533674674,0,0.07623997993453382,"Matched to 
circulating virus"
2003,2003,0.06581068023377826,0.01360606095041985,0.13997392786599958,"Matched to 
circulating virus"
2004,2004,0.21798268998870782,0.09508947846195592,0.33270090941916175,"Matched to 
circulating virus"
2005,2005,0.28540219458150257,0.23403843410399947,0.3375029644968016,"Matched to 
circulating virus"
2006,2006,0.35167385619665326,0.2945496969123523,0.4139584394248666,"Matched to 
circulating virus"
2007,2007,0.4902358989156909,0.4146196773404403,0.5702155235181404,"Matched to 
circulating virus"
2008,2008,1.1102935816764457,0.9900009468411977,1.2517299295476554,"Matched to 
circulating virus"
2009,2009,1.3798611050320524,1.26110255400838,1.5078951846017696,"Matched to 
circulating virus"
2010,2010,1.9315671122909188,1.7939775134229339,2.056325804476873,"Matched to 
circulating virus"
2011,2011,1.9710526923411738,1.8492992808965578,2.075482961018616,"Matched to 
circulating virus"
2012,2012,1.8654884309217943,1.7937339791113676,1.9418286103901479,"Matched to 
circulating virus"
