sample_time,biomarker_id,mean_titre1,lower,upper,strain
2001,2002,0,0,0,FH-2002
2001,2006,0,0,0,DH-2006
2001,2009,0,0,0,NO-2009
2001,2012,0,0,0,SY-2012
2002,2002,0.03642426742403554,0,0.08487551276857457,FH-2002
2002,2006,0.02551590561329309,0,0.05849997738912051,DH-2006
2002,2009,0.02546176290786955,0,0.05836885749126441,NO-2009
2002,2012,0.024495535073587427,0,0.0560288987850044,SY-2012
2003,2002,0.21878417066289896,0.15387387741995023,0.2794680725664929,FH-2002
2003,2006,0.15256864914686472,0.10372877109449247,0.1973597222606462,DH-2006
2003,2009,0.15302004452416895,0.10391486640268889,0.1980564370141133,NO-2009
2003,2012,0.14737415831900927,0.09951339827548926,0.19108029822954184,SY-2012
2004,2002,0.3282603770995231,0.22005546341602888,0.42132728140589526,FH-2002
2004,2006,0.25180560853845224,0.1704643560375725,0.33254206840575834,DH-2006
2004,2009,0.2522261960268849,0.17070877048687658,0.3328518329490534,NO-2009
2004,2012,0.24169238094847142,0.16465077212415127,0.31666851856561823,SY-2012
2005,2002,0.5075556509977132,0.33950296124698925,0.6558502124665926,FH-2002
2005,2006,0.4425161503662436,0.3024251164500225,0.5909899043720739,DH-2006
2005,2009,0.4393955243079194,0.3008604652705148,0.5861505434048889,NO-2009
2005,2012,0.41960135374936147,0.29042842570373395,0.5611001220589598,SY-2012
2006,2002,0.5776533053436939,0.408874853597863,0.7847505874883167,FH-2002
2006,2006,0.5579507567373807,0.38846037041393694,0.8205789697725303,DH-2006
2006,2009,0.5406912829652006,0.3772235344191554,0.7877967048243678,NO-2009
2006,2012,0.5132487427700325,0.3613152617121729,0.7537707013101543,SY-2012
2007,2002,0.7059924078158468,0.590781138223389,0.8176339366234968,FH-2002
2007,2006,0.7805045391335536,0.6271968076315932,0.9205680669310223,DH-2006
2007,2009,0.731923856233248,0.5899385832405962,0.8654075539940617,NO-2009
2007,2012,0.6951555951640229,0.5549695446994032,0.829494863360018,SY-2012
2008,2002,0.9977112470694567,0.8580278717432963,1.149609455998206,FH-2002
2008,2006,1.2074428267424782,1.0282950644694078,1.392102969904219,DH-2006
2008,2009,1.1657892509339276,0.9944085032760166,1.3558298783570968,NO-2009
2008,2012,1.112087714054333,0.943438227741876,1.2997896923235575,SY-2012
2009,2002,1.1680515556117266,1.0149431188873064,1.299346497589668,FH-2002
2009,2006,1.4773681245267432,1.2535898236907497,1.6491139584550307,DH-2006
2009,2009,1.465172260652451,1.2433064133570724,1.6329093588305694,NO-2009
2009,2012,1.3963066724835382,1.1777598379302503,1.5557280215397615,SY-2012
2010,2002,1.3821585500940086,1.1989267192034543,1.5836650628106828,FH-2002
2010,2006,1.7970206244886253,1.5814007059063797,2.029345476216728,DH-2006
2010,2009,1.8451125109822792,1.616976747517562,2.106861041589039,NO-2009
2010,2012,1.7558471589732099,1.5488208692913452,2.009556014763217,SY-2012
2011,2002,1.329918309067182,1.103143806666621,1.539464807021583,FH-2002
2011,2006,1.7788846411648325,1.5633771273665509,1.955734831447599,DH-2006
2011,2009,1.8495857746496553,1.6121306113955076,2.05231937004838,NO-2009
2011,2012,1.7610714320344765,1.530751371756086,1.9574097286942718,SY-2012
2012,2002,1.2313028537138544,1.0195463716547348,1.4506556261918697,FH-2002
2012,2006,1.688308391385246,1.4407028924274679,1.884422420745723,DH-2006
2012,2009,1.7645283797994424,1.4915381358405113,1.9816433467881391,NO-2009
2012,2012,1.6779819032028056,1.4438410045237873,1.8845016199010813,SY-2012
2001,2001,0,0,0,"Matched to 
circulating virus"
2002,2002,0.03642426742403554,0,0.08487551276857457,"Matched to 
circulating virus"
2003,2003,0.19431668071884028,0.13393149765037587,0.24944615391413436,"Matched to 
circulating virus"
2004,2004,0.3052851280863159,0.20153758834140761,0.39933005756532863,"Matched to 
circulating virus"
2005,2005,0.4781687954316834,0.3215660191708917,0.6352046264825517,"Matched to 
circulating virus"
2006,2006,0.5579507567373807,0.38846037041393694,0.8205789697725303,"Matched to 
circulating virus"
2007,2007,0.7555266202396328,0.6082977977887056,0.8929056122812711,"Matched to 
circulating virus"
2008,2008,1.1918739723867273,1.0169496452895153,1.3846386157727026,"Matched to 
circulating virus"
2009,2009,1.465172260652451,1.2433064133570724,1.6329093588305694,"Matched to 
circulating virus"
2010,2010,1.8036581534903353,1.5872739263062299,2.0626266172893137,"Matched to 
circulating virus"
2011,2011,1.798862660112886,1.5647316407906957,2.0020146942976034,"Matched to 
circulating virus"
2012,2012,1.6779819032028056,1.4438410045237873,1.8845016199010813,"Matched to 
circulating virus"
