samp_no,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,antibody_dependent_boosting,boost_long,boost_short,boost_delay,antigenic_seniority,wane_long,wane_short,wane_maternal,cr_long,cr_short,min_measurement,max_measurement,obs_sd,fp_rate,infection_model_prior_shape1,infection_model_prior_shape2,antibody_dependent_boosting,posterior_prob,likelihood,prior_prob
1,2.9069510280727,2.85686691995438,0,0.469972249622044,0,0.438170561552857,0,0.182521010577765,0.0259579792221216,0,12,1.27955557025214,0.001,0,0,2.47222066978503,0,0.422910279004215,0,0.459589794439887,0,0,0.071306268291479,0,8,1.44824831856779,0.001,0.5,0.5,0,-23132.4347884431,-22282.7581066451,-849.676681798058
501,2.8283311702993,3.61390115667401,0,0.184623117745297,0,0.98819066624708,0,0.14144976053423,0.0679490624376119,0,12,1.21403140633333,0.001,0,0,2.11369580669532,0,0.485230535089027,0,0.120039110786313,0,0,0.0220188949396672,0,8,1.28575352042372,0.001,0.5,0.5,0,-6449.52789151089,-4886.49975562992,-1563.02813588097
1001,2.64445345058253,3.59870373302381,0,0.136034211142714,0,0.992512768610068,0,0.141036374176751,0.0584607594622854,0,12,1.21403140633333,0.001,0,0,1.98188809697347,0,0.460318093571385,0,0.0912719286709469,0,0,0.02556618116744,0,8,0.906595039896614,0.001,0.5,0.5,0,-6273.13187244649,-4713.04447872916,-1560.08739371733
1501,2.40734136568546,3.56439758627552,0,0.0988668023758324,0,0.891497091444069,0,0.157012286400086,0.0470231282875898,0,12,1.15818859599606,0.001,0,0,1.96798486717531,0,0.484168874823285,0,0.09835227573227,0,0,0.0211605322271099,0,8,0.899996738461621,0.001,0.5,0.5,0,-6244.47592454982,-4678.33532219538,-1566.14060235444
2001,2.34910738687365,3.46708011803047,0,0.100997697098069,0,0.809832087635314,0,0.17599107248386,0.0461747987741508,0,12,1.15818859599606,0.001,0,0,1.90284289689533,0,0.480037620767911,0,0.0922451880497392,0,0,0.0135129970337038,0,8,0.895643938517651,0.001,0.5,0.5,0,-6299.52390872187,-4649.5222158438,-1650.00169287806
2501,2.25394293497527,3.53780879436603,0,0.0841328557256812,0,0.785658922462052,0,0.183659696247915,0.0392897639218797,0,12,1.19105296773159,0.001,0,0,1.85140354573425,0,0.469569268361998,0,0.0743520743345792,0,0,0.0260787500669309,0,8,0.895643938517651,0.001,0.5,0.5,0,-6234.10802763106,-4638.27891704253,-1595.82911058853
3001,2.31943995414347,3.5934515602737,0,0.0315196230054362,0,0.940141420030442,0,0.192453732633734,0.0440610055411754,0,12,1.15972200723856,0.001,0,0,1.75898374466614,0,0.453640148645002,0,0.0553246944774553,0,0,0.0265212885672291,0,8,0.892208870757346,0.001,0.5,0.5,0,-6224.40204091224,-4627.62097706745,-1596.78106384478
3501,2.30520236649259,3.35151240341845,0,0.00441330353858066,0,0.870530435322235,0,0.182932648220509,0.0509309514281973,0,12,1.15972200723856,0.001,0,0,1.74247841192051,0,0.474980771148234,0,0.0424111634217743,0,0,0.0295366329266741,0,8,0.892208870757346,0.001,0.5,0.5,0,-6214.16163854379,-4625.63746834018,-1588.52417020361
4001,2.22113909990226,3.34792138783284,0,0.0564254305458441,0,0.862943426634854,0,0.182097137512999,0.0226587708417117,0,12,1.12212684673138,0.001,0,0,1.74039973861298,0,0.485279656730248,0,0.0318800252997633,0,0,0.0350483219787931,0,8,0.892208870757346,0.001,0.5,0.5,0,-6242.11438116226,-4586.88441400897,-1655.2299671533
4501,2.3724084623577,3.29753829287886,0,0.102519580704792,0,0.861584593080923,0,0.197421514206725,0.0202044250894151,0,12,1.19887638065912,0.001,0,0,1.71309302020239,0,0.483449364655126,0,0.0423680466046832,0,0,0.0189491712248501,0,8,0.887481075028305,0.001,0.5,0.5,0,-6273.75164507634,-4654.70616913699,-1619.04547593935
