age,samp_no,chain_no,ar,N
0,2001,1,0.30670926517571884,313
0,2001,2,0.2779552715654952,313
0,2001,3,0.36741214057507987,313
0,2001,4,0.1182108626198083,313
0,2001,5,0.2747603833865815,313
0,2026,1,0.2939297124600639,313
0,2026,2,0.3035143769968051,313
0,2026,3,0.34185303514376997,313
0,2026,4,0.10862619808306709,313
0,2026,5,0.2779552715654952,313
0,2051,1,0.24600638977635783,313
0,2051,2,0.3035143769968051,313
0,2051,3,0.30670926517571884,313
0,2051,4,0.12140575079872204,313
0,2051,5,0.24920127795527156,313
0,2076,1,0.24600638977635783,313
0,2076,2,0.30990415335463256,313
0,2076,3,0.28434504792332266,313
0,2076,4,0.09584664536741214,313
0,2076,5,0.2364217252396166,313
0,2101,1,0.24920127795527156,313
0,2101,2,0.25878594249201275,313
0,2101,3,0.31309904153354634,313
0,2101,4,0.1182108626198083,313
0,2101,5,0.24600638977635783,313
0,2126,1,0.26198083067092653,313
0,2126,2,0.2715654952076677,313
0,2126,3,0.3194888178913738,313
0,2126,4,0.16932907348242812,313
0,2126,5,0.23322683706070288,313
0,2151,1,0.28115015974440893,313
0,2151,2,0.268370607028754,313
0,2151,3,0.30990415335463256,313
0,2151,4,0.18210862619808307,313
0,2151,5,0.2108626198083067,313
0,2176,1,0.2779552715654952,313
0,2176,2,0.24600638977635783,313
0,2176,3,0.329073482428115,313
0,2176,4,0.16613418530351437,313
0,2176,5,0.23961661341853036,313
0,2201,1,0.3003194888178914,313
0,2201,2,0.26517571884984026,313
0,2201,3,0.3194888178913738,313
0,2201,4,0.1853035143769968,313
0,2201,5,0.18849840255591055,313
0,2226,1,0.2971246006389776,313
0,2226,2,0.21405750798722045,313
0,2226,3,0.34824281150159747,313
0,2226,4,0.22364217252396165,313
0,2226,5,0.24600638977635783,313
0,2251,1,0.2971246006389776,313
0,2251,2,0.17252396166134185,313
0,2251,3,0.3514376996805112,313
0,2251,4,0.19169329073482427,313
0,2251,5,0.23961661341853036,313
0,2276,1,0.26517571884984026,313
0,2276,2,0.14376996805111822,313
0,2276,3,0.34185303514376997,313
0,2276,4,0.20447284345047922,313
0,2276,5,0.2523961661341853,313
0,2301,1,0.24600638977635783,313
0,2301,2,0.16932907348242812,313
0,2301,3,0.3258785942492013,313
0,2301,4,0.2108626198083067,313
0,2301,5,0.3035143769968051,313
0,2326,1,0.20447284345047922,313
0,2326,2,0.19808306709265175,313
0,2326,3,0.2971246006389776,313
0,2326,4,0.2108626198083067,313
0,2326,5,0.3035143769968051,313
0,2351,1,0.23003194888178913,313
0,2351,2,0.20447284345047922,313
0,2351,3,0.3226837060702875,313
0,2351,4,0.2268370607028754,313
0,2351,5,0.30670926517571884,313
0,2376,1,0.23961661341853036,313
0,2376,2,0.19169329073482427,313
0,2376,3,0.3450479233226837,313
0,2376,4,0.23003194888178913,313
0,2376,5,0.3258785942492013,313
0,2401,1,0.19169329073482427,313
0,2401,2,0.20447284345047922,313
0,2401,3,0.3514376996805112,313
0,2401,4,0.23322683706070288,313
0,2401,5,0.2939297124600639,313
0,2426,1,0.2268370607028754,313
0,2426,2,0.19808306709265175,313
0,2426,3,0.3450479233226837,313
0,2426,4,0.268370607028754,313
0,2426,5,0.3003194888178914,313
0,2451,1,0.23961661341853036,313
0,2451,2,0.22364217252396165,313
0,2451,3,0.38338658146964855,313
0,2451,4,0.268370607028754,313
0,2451,5,0.3194888178913738,313
0,2476,1,0.2364217252396166,313
0,2476,2,0.24281150159744408,313
0,2476,3,0.3354632587859425,313
0,2476,4,0.22364217252396165,313
0,2476,5,0.3226837060702875,313
0,2501,1,0.23961661341853036,313
0,2501,2,0.20766773162939298,313
0,2501,3,0.34824281150159747,313
0,2501,4,0.23961661341853036,313
0,2501,5,0.30990415335463256,313
0,2526,1,0.26198083067092653,313
0,2526,2,0.22364217252396165,313
0,2526,3,0.31309904153354634,313
0,2526,4,0.24600638977635783,313
0,2526,5,0.29073482428115016,313
0,2551,1,0.23322683706070288,313
0,2551,2,0.2971246006389776,313
0,2551,3,0.3003194888178914,313
0,2551,4,0.24920127795527156,313
0,2551,5,0.2523961661341853,313
0,2576,1,0.26198083067092653,313
0,2576,2,0.31629392971246006,313
0,2576,3,0.3003194888178914,313
0,2576,4,0.26517571884984026,313
0,2576,5,0.26517571884984026,313
0,2601,1,0.24920127795527156,313
0,2601,2,0.34185303514376997,313
0,2601,3,0.2715654952076677,313
0,2601,4,0.26517571884984026,313
0,2601,5,0.2364217252396166,313
0,2626,1,0.2523961661341853,313
0,2626,2,0.28753993610223644,313
0,2626,3,0.2939297124600639,313
0,2626,4,0.25559105431309903,313
0,2626,5,0.24920127795527156,313
0,2651,1,0.25559105431309903,313
0,2651,2,0.28753993610223644,313
0,2651,3,0.3226837060702875,313
0,2651,4,0.2523961661341853,313
0,2651,5,0.28434504792332266,313
0,2676,1,0.2364217252396166,313
0,2676,2,0.28115015974440893,313
0,2676,3,0.35782747603833864,313
0,2676,4,0.24600638977635783,313
0,2676,5,0.2523961661341853,313
0,2701,1,0.26198083067092653,313
0,2701,2,0.2715654952076677,313
0,2701,3,0.31309904153354634,313
0,2701,4,0.24920127795527156,313
0,2701,5,0.24281150159744408,313
0,2726,1,0.21405750798722045,313
0,2726,2,0.2364217252396166,313
0,2726,3,0.28434504792332266,313
0,2726,4,0.22044728434504793,313
0,2726,5,0.2364217252396166,313
0,2751,1,0.2268370607028754,313
0,2751,2,0.29073482428115016,313
0,2751,3,0.29073482428115016,313
0,2751,4,0.22044728434504793,313
0,2751,5,0.2364217252396166,313
0,2776,1,0.23322683706070288,313
0,2776,2,0.26517571884984026,313
0,2776,3,0.29073482428115016,313
0,2776,4,0.2364217252396166,313
0,2776,5,0.1853035143769968,313
0,2801,1,0.23961661341853036,313
0,2801,2,0.22364217252396165,313
0,2801,3,0.30990415335463256,313
0,2801,4,0.2268370607028754,313
0,2801,5,0.18849840255591055,313
0,2826,1,0.19808306709265175,313
0,2826,2,0.21725239616613418,313
0,2826,3,0.3226837060702875,313
0,2826,4,0.24600638977635783,313
0,2826,5,0.23322683706070288,313
0,2851,1,0.21725239616613418,313
0,2851,2,0.24920127795527156,313
0,2851,3,0.3450479233226837,313
0,2851,4,0.28434504792332266,313
0,2851,5,0.268370607028754,313
0,2876,1,0.2268370607028754,313
0,2876,2,0.2523961661341853,313
0,2876,3,0.3450479233226837,313
0,2876,4,0.2747603833865815,313
0,2876,5,0.2939297124600639,313
0,2901,1,0.1853035143769968,313
0,2901,2,0.28753993610223644,313
0,2901,3,0.329073482428115,313
0,2901,4,0.26198083067092653,313
0,2901,5,0.23961661341853036,313
0,2926,1,0.17891373801916932,313
0,2926,2,0.26198083067092653,313
0,2926,3,0.36741214057507987,313
0,2926,4,0.26517571884984026,313
0,2926,5,0.23322683706070288,313
0,2951,1,0.16932907348242812,313
0,2951,2,0.2939297124600639,313
0,2951,3,0.36421725239616615,313
0,2951,4,0.2268370607028754,313
0,2951,5,0.2364217252396166,313
0,2976,1,0.16932907348242812,313
0,2976,2,0.30670926517571884,313
0,2976,3,0.3801916932907348,313
0,2976,4,0.26198083067092653,313
0,2976,5,0.23961661341853036,313
0,3001,1,0.17891373801916932,313
0,3001,2,0.33226837060702874,313
0,3001,3,0.38977635782747605,313
0,3001,4,0.23322683706070288,313
0,3001,5,0.24920127795527156,313
0,3026,1,0.2012779552715655,313
0,3026,2,0.25878594249201275,313
0,3026,3,0.36741214057507987,313
0,3026,4,0.17891373801916932,313
0,3026,5,0.24281150159744408,313
0,3051,1,0.23961661341853036,313
0,3051,2,0.28115015974440893,313
0,3051,3,0.3738019169329074,313
0,3051,4,0.2268370607028754,313
0,3051,5,0.24920127795527156,313
0,3076,1,0.21725239616613418,313
0,3076,2,0.33865814696485624,313
0,3076,3,0.3354632587859425,313
0,3076,4,0.20447284345047922,313
0,3076,5,0.2747603833865815,313
0,3101,1,0.22364217252396165,313
0,3101,2,0.2971246006389776,313
0,3101,3,0.35782747603833864,313
0,3101,4,0.22364217252396165,313
0,3101,5,0.3354632587859425,313
0,3126,1,0.2715654952076677,313
0,3126,2,0.26517571884984026,313
0,3126,3,0.3546325878594249,313
0,3126,4,0.22044728434504793,313
0,3126,5,0.3258785942492013,313
0,3151,1,0.2747603833865815,313
0,3151,2,0.26517571884984026,313
0,3151,3,0.38338658146964855,313
0,3151,4,0.16932907348242812,313
0,3151,5,0.2715654952076677,313
0,3176,1,0.23961661341853036,313
0,3176,2,0.30670926517571884,313
0,3176,3,0.3769968051118211,313
0,3176,4,0.1757188498402556,313
0,3176,5,0.2747603833865815,313
0,3201,1,0.28115015974440893,313
0,3201,2,0.31629392971246006,313
0,3201,3,0.3514376996805112,313
0,3201,4,0.16293929712460065,313
0,3201,5,0.2971246006389776,313
0,3226,1,0.2971246006389776,313
0,3226,2,0.31309904153354634,313
0,3226,3,0.3258785942492013,313
0,3226,4,0.2268370607028754,313
0,3226,5,0.29073482428115016,313
0,3251,1,0.268370607028754,313
0,3251,2,0.33865814696485624,313
0,3251,3,0.30670926517571884,313
0,3251,4,0.2268370607028754,313
0,3251,5,0.30990415335463256,313
0,3276,1,0.2939297124600639,313
0,3276,2,0.3546325878594249,313
0,3276,3,0.3035143769968051,313
0,3276,4,0.2523961661341853,313
0,3276,5,0.26198083067092653,313
0,3301,1,0.2523961661341853,313
0,3301,2,0.3258785942492013,313
0,3301,3,0.268370607028754,313
0,3301,4,0.26198083067092653,313
0,3301,5,0.26198083067092653,313
0,3326,1,0.268370607028754,313
0,3326,2,0.3514376996805112,313
0,3326,3,0.2747603833865815,313
0,3326,4,0.24920127795527156,313
0,3326,5,0.26517571884984026,313
0,3351,1,0.268370607028754,313
0,3351,2,0.3514376996805112,313
0,3351,3,0.3035143769968051,313
0,3351,4,0.1757188498402556,313
0,3351,5,0.25559105431309903,313
0,3376,1,0.26198083067092653,313
0,3376,2,0.38977635782747605,313
0,3376,3,0.3035143769968051,313
0,3376,4,0.16613418530351437,313
0,3376,5,0.28753993610223644,313
0,3401,1,0.2715654952076677,313
0,3401,2,0.3929712460063898,313
0,3401,3,0.28115015974440893,313
0,3401,4,0.17252396166134185,313
0,3401,5,0.25559105431309903,313
0,3426,1,0.33226837060702874,313
0,3426,2,0.36741214057507987,313
0,3426,3,0.25878594249201275,313
0,3426,4,0.16613418530351437,313
