samp_no,biomarker_group,name,value,name_key,biomarker_group_label,label,min_value,max_value
54026,1,boost_long,2.615954239323911,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
681292,1,boost_long,2.4223580068127193,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
855275,1,boost_long,2.2226759154209903,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
981873,1,boost_long,1.2413492911928306,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
57465,1,boost_long,2.4457789029430956,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
397255,1,boost_long,2.008881060166225,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
19600,1,boost_long,1.3800176604486556,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
9083,1,boost_long,1.4113929048164005,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
629185,1,boost_long,1.7159631029316589,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
845800,1,boost_long,2.3163658929110547,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
985977,1,boost_long,2.493265006949349,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
20716,1,boost_long,1.7634923628999657,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
121507,1,boost_long,1.4800754897641968,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
181202,1,boost_long,1.9497876673931134,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
265206,1,boost_long,1.4277415748415638,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
66365,1,boost_long,2.0244199483337257,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
528594,1,boost_long,1.6222693664124108,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
276187,1,boost_long,2.133856333575179,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
502248,1,boost_long,1.6969155805211467,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
245122,1,boost_long,1.8135452750769734,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
698331,1,boost_long,1.8762847416314945,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
396280,1,boost_long,2.5541238537809403,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
847603,1,boost_long,1.4805910939813889,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
268654,1,boost_long,1.3079297253201998,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
648941,1,boost_long,1.8458201490270703,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
703460,1,boost_long,1.953330752567275,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
307755,1,boost_long,1.2807397047401337,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
57459,1,boost_long,2.1728128118205703,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
264019,1,boost_long,2.3899538861162704,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
271230,1,boost_long,2.6025238965079667,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
397018,1,boost_long,1.255347050686931,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
431926,1,boost_long,2.6059189624315247,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
635634,1,boost_long,1.5480814176298079,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
499693,1,boost_long,1.2282004775784492,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
531262,1,boost_long,2.501119492954773,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
221874,1,boost_long,2.1791947867823565,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
938454,1,boost_long,2.2873529841584737,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
825750,1,boost_long,2.4235825901422334,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
54463,1,boost_long,1.3080026337742032,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
480012,1,boost_long,2.139756473616957,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
680461,1,boost_long,2.0504475730009486,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
946308,1,boost_long,1.8597760111618322,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
847428,1,boost_long,2.5755608519484183,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
827930,1,boost_long,1.974522891187274,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
282894,1,boost_long,1.7174393984561511,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
172577,1,boost_long,2.2222192245847867,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
618391,1,boost_long,1.8031355737551384,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
981242,1,boost_long,1.805993783695053,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
757666,1,boost_long,2.3483740727620033,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
483782,1,boost_long,1.31035385750794,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
912141,1,boost_long,2.1212065266886415,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
949296,1,boost_long,1.5734160944904032,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
43317,1,boost_long,1.6490177625160523,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
166396,1,boost_long,1.7878842661169148,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
922715,1,boost_long,1.6886657471222388,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
626764,1,boost_long,1.2110358369038883,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
120986,1,boost_long,2.30133185868357,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
556603,1,boost_long,2.2127949936386653,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
406792,1,boost_long,1.891583349483057,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
44981,1,boost_long,2.5685242859924045,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
570691,1,boost_long,1.3977821988164723,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
855010,1,boost_long,1.086471850203587,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
901561,1,boost_long,1.413591608547155,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
390006,1,boost_long,1.8118683216297788,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
517454,1,boost_long,1.4363737876894298,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
834242,1,boost_long,2.1898477162130514,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
979835,1,boost_long,2.05859589786618,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
802041,1,boost_long,1.5349106277071738,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
604019,1,boost_long,1.5397490558674152,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
422812,1,boost_long,2.3456251828602848,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
325850,1,boost_long,1.619141323829212,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
182860,1,boost_long,1.4328779360041102,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
195310,1,boost_long,1.9068031145058957,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
206095,1,boost_long,1.668365676962627,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
610930,1,boost_long,1.5001745359761647,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
726215,1,boost_long,1.5792970563828281,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
115911,1,boost_long,2.5880975628493164,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
950460,1,boost_long,2.2391637683415566,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
244997,1,boost_long,2.1210239183772397,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
70881,1,boost_long,1.4102494568467665,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
960611,1,boost_long,1.3011858131889018,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
215801,1,boost_long,2.5613914421428476,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
320415,1,boost_long,2.1145751463694538,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
163348,1,boost_long,2.0143090016744583,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
147845,1,boost_long,1.1003744685142927,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
757290,1,boost_long,1.840515991154021,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
574544,1,boost_long,1.7264208699111794,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
445404,1,boost_long,1.2853956693063566,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
571635,1,boost_long,2.612125578381921,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
524064,1,boost_long,1.7988626575067694,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
759522,1,boost_long,2.240021376965746,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
23025,1,boost_long,1.6114972535322403,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
984015,1,boost_long,1.342545459079579,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
814556,1,boost_long,1.331343846574832,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
372582,1,boost_long,2.014165053729193,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
526821,1,boost_long,1.4553404450847063,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
838734,1,boost_long,2.16275440897278,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
835478,1,boost_long,2.6704693159264807,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
685071,1,boost_long,1.9749663580923247,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
341882,1,boost_long,2.3248016223749635,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
161364,1,boost_long,1.1584744222053316,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
330357,1,boost_long,2.172226377307327,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
241945,1,boost_long,1.5563260582136207,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
48877,1,boost_long,1.1906271983982941,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
739500,1,boost_long,2.459110001648804,Long-term boost,IC50,"Long-term boost
(IC50)",1.18721899881006,2.45950140388182
