sample_time,biomarker_id,mean_titre1,lower,upper,strain
2001,2002,0,0,0,FH-2002
2001,2006,0,0,0,DH-2006
2001,2009,0,0,0,NO-2009
2001,2012,0,0,0,SY-2012
2002,2002,0.010929959700649168,0,0.037576212687290014,FH-2002
2002,2006,0.009095711711497388,0,0.03201819977215561,DH-2006
2002,2009,0.009090800498772346,0,0.03199735634133108,NO-2009
2002,2012,0.009003155258330703,0,0.031625385586135826,SY-2012
2003,2002,0.19781438473709673,0.13736310167228558,0.2507969794672383,FH-2002
2003,2006,0.10929738418276788,0.07690324611795803,0.1442211698110273,DH-2006
2003,2009,0.10940346441097001,0.07695988780040118,0.1444284530788722,NO-2009
2003,2012,0.10839153415133322,0.07642396242705012,0.14228282872832435,SY-2012
2004,2002,0.18530761883485272,0.13080015861062802,0.24546555207416915,FH-2002
2004,2006,0.10536819218339909,0.057755086641811205,0.15498064232384068,DH-2006
2004,2009,0.10537430007706869,0.05775657488255245,0.1549916275025169,NO-2009
2004,2012,0.10433845068393638,0.05668600453226338,0.15369918419384748,SY-2012
2005,2002,0.1634428210680733,0.10599602586834038,0.23625835969870163,FH-2002
2005,2006,0.08742926297605531,0.031776282560531915,0.1604024416470968,DH-2006
2005,2009,0.08710229418899361,0.03166114327962819,0.15983336753956442,NO-2009
2005,2012,0.0861320730107974,0.03133889217969776,0.15823975557625955,SY-2012
2006,2002,0.27393129332429283,0.20981896751763923,0.35341013726856035,FH-2002
2006,2006,0.21046303185048174,0.14055825298033264,0.30036171513639204,DH-2006
2006,2009,0.20620953502280473,0.1386656624285287,0.29296980952061497,NO-2009
2006,2012,0.20362983114444705,0.13707680542652295,0.29020320571823427,SY-2012
2007,2002,0.15863890823305735,0.10813364390960119,0.21525958945453988,FH-2002
2007,2006,0.14097340808953876,0.07334594535775267,0.23377268360517747,DH-2006
2007,2009,0.08777421452538002,0.04435410192944359,0.15446950257208508,NO-2009
2007,2012,0.08679198005764194,0.04377976794921909,0.1516711929868819,SY-2012
2008,2002,0.5398707814318767,0.460530526877704,0.6240755963337888,FH-2002
2008,2006,0.5548371218506082,0.4744160357198879,0.6460900083739065,DH-2006
2008,2009,0.5056329399192377,0.4218243106589309,0.5914699592724746,NO-2009
2008,2012,0.500194641234247,0.41741153382760077,0.5810791891123329,SY-2012
2009,2002,0.41813016115812995,0.336651477329791,0.5178337533392715,FH-2002
2009,2006,0.4196629525769223,0.32571245874289667,0.5474205689480941,DH-2006
2009,2009,0.4191859485555924,0.3280911633158115,0.5273589895305413,NO-2009
2009,2012,0.37138485219266515,0.27566713220302297,0.4870809201288483,SY-2012
2010,2002,0.4928915263069922,0.41391856189312226,0.5822862075222323,FH-2002
2010,2006,0.4964686491952307,0.414920988181398,0.6062788699288545,DH-2006
2010,2009,0.7839820739472991,0.6736571522224545,0.8831440621722938,NO-2009
2010,2012,0.45902821106348085,0.3679293944186046,0.5579408556812252,SY-2012
2011,2002,0.31264660592366394,0.25200295114729354,0.3887361319045793,FH-2002
2011,2006,0.3019182536673348,0.22826578276256926,0.3828502348046487,DH-2006
2011,2009,0.6376918868244885,0.5352054175666545,0.7400351166547579,NO-2009
2011,2012,0.28378504763767015,0.21131638645433096,0.3773630734851742,SY-2012
2012,2002,0.18548341332546195,0.12975191019402438,0.23595912573946495,FH-2002
2012,2006,0.16655146957432887,0.11404078549757715,0.22153262261179713,DH-2006
2012,2009,0.5100206305343808,0.419717858027171,0.615870918986711,NO-2009
2012,2012,0.16714333275505427,0.11389231654655659,0.23933102663368158,SY-2012
2001,2001,0,0,0,"Matched to 
circulating virus"
2002,2002,0.010929959700649168,0,0.037576212687290014,"Matched to 
circulating virus"
2003,2003,0.11682253061876474,0.079927328934637,0.15139666306630678,"Matched to 
circulating virus"
2004,2004,0.11036498746729281,0.06255966101133531,0.16447161731700735,"Matched to 
circulating virus"
2005,2005,0.08900415814527561,0.032295385576852284,0.16296972938743023,"Matched to 
circulating virus"
2006,2006,0.21046303185048174,0.14055825298033264,0.30036171513639204,"Matched to 
circulating virus"
2007,2007,0.08911393957015892,0.04516530720451392,0.1579496895038807,"Matched to 
circulating virus"
2008,2008,0.5722281606375232,0.48496594045758695,0.6851026118088811,"Matched to 
circulating virus"
2009,2009,0.4191859485555924,0.3280911633158115,0.5273589895305413,"Matched to 
circulating virus"
2010,2010,0.5584292143877837,0.4634811970616177,0.6558772475242811,"Matched to 
circulating virus"
2011,2011,0.4286222409961832,0.331714009441705,0.5425439506226841,"Matched to 
circulating virus"
2012,2012,0.16714333275505427,0.11389231654655659,0.23933102663368158,"Matched to 
circulating virus"
