sample_time,biomarker_id,mean_titre1,lower,upper,strain
2001,2002,0,0,0,FH-2002
2001,2006,0,0,0,DH-2006
2001,2009,0,0,0,NO-2009
2001,2012,0,0,0,SY-2012
2002,2002,0.01559360362560859,0,0.05031619387678188,FH-2002
2002,2006,0.01311141243371722,0,0.04120050309302135,DH-2006
2002,2009,0.013105054265424231,0,0.04118490325673382,NO-2009
2002,2012,0.01299158673306363,0,0.04090650941007758,SY-2012
2003,2002,0.18641428071193203,0.12839052221122838,0.2383565297300136,FH-2002
2003,2006,0.10144263574883072,0.06865611515874419,0.13035985901572272,DH-2006
2003,2009,0.10153617598293138,0.06869464104569403,0.13050669558012107,NO-2009
2003,2012,0.1006422095925337,0.06832674014475713,0.1291174375055279,SY-2012
2004,2002,0.1632085481402165,0.10515010266293978,0.2231150628933731,FH-2002
2004,2006,0.08619710212780951,0.03128769865707246,0.14151380465714108,DH-2006
2004,2009,0.08620116462492675,0.03128769865707246,0.14151438966471938,NO-2009
2004,2012,0.08538382818625492,0.03108682273276534,0.14066012677607184,SY-2012
2005,2002,0.12991600132345338,0.08224131857099302,0.1952847301301375,FH-2002
2005,2006,0.05584346452473319,0.009706562908811394,0.12744405604169887,DH-2006
2005,2009,0.055640035148713164,0.009663206331205015,0.1267633733030224,NO-2009
2005,2012,0.055035883826636246,0.00954186021271978,0.12470324615124806,SY-2012
2006,2002,0.25860891559784444,0.19836934149552,0.3305782390947507,FH-2002
2006,2006,0.195719645424144,0.12502733529539406,0.2754656665804655,DH-2006
2006,2009,0.19197864425889852,0.12455922894113829,0.26954160049792486,NO-2009
2006,2012,0.18972282914286492,0.12428195523723637,0.26589248505159613,SY-2012
2007,2002,0.13991375904681544,0.09570195737672446,0.18816764584031023,FH-2002
2007,2006,0.11442593960549813,0.06165085444154748,0.18217229737686425,DH-2006
2007,2009,0.06981311786648486,0.03632980542146937,0.1242868691247424,NO-2009
2007,2012,0.06907616410340663,0.035738288712611276,0.12222330957550612,SY-2012
2008,2002,0.4945376115821827,0.4186142947507145,0.5685998348190006,FH-2002
2008,2006,0.4980323964580216,0.42807958776745336,0.5876606046522415,DH-2006
2008,2009,0.4564405804901181,0.38225478528701956,0.5463287720908918,NO-2009
2008,2012,0.4519494970828782,0.3809538924046858,0.5410308067820903,SY-2012
2009,2002,0.40264473123822647,0.32288734365415594,0.5189192972194466,FH-2002
2009,2006,0.39572992507137067,0.3071337995199358,0.5173206191328126,DH-2006
2009,2009,0.39790777706196456,0.3015023666930081,0.5154180065522378,NO-2009
2009,2012,0.35527639832749286,0.27160418408149056,0.47889429524015864,SY-2012
2010,2002,0.4947936433364118,0.4200465223035221,0.5888074041788055,FH-2002
2010,2006,0.49127648687554865,0.40892785265975085,0.5977852757483608,DH-2006
2010,2009,0.7983741493882248,0.6906523247898202,0.9141179772434538,NO-2009
2010,2012,0.45983701372492775,0.3793618068305307,0.5613610661338888,SY-2012
2011,2002,0.3011233750794072,0.23968814497644939,0.3767621846017843,FH-2002
2011,2006,0.2832399672622813,0.21510656609404982,0.38188207626335996,DH-2006
2011,2009,0.6357495234268327,0.5318143027656576,0.75202030791919106,NO-2009
2011,2012,0.26694605555647305,0.19148389206960703,0.35944334246263926,SY-2012
2012,2002,0.1938365348797932,0.14877194478359806,0.24348338944378994,FH-2002
2012,2006,0.16926796464231436,0.12078348786025299,0.21883602925961332,DH-2006
2012,2009,0.530638883910873,0.4463193266282477,0.6399393191272953,NO-2009
2012,2012,0.17484959750242676,0.1198837050504094,0.24415322716623228,SY-2012
2001,2001,0,0,0,"Matched to 
circulating virus"
2002,2002,0.01559360362560859,0,0.05031619387678188,"Matched to 
circulating virus"
2003,2003,0.1080902587265255,0.07294761744179876,0.1419287388381212,"Matched to 
circulating virus"
2004,2004,0.09012389797065373,0.03224683577124452,0.14728730327120765,"Matched to 
circulating virus"
2005,2005,0.05682424796757021,0.00990203512329906,0.1306012576182926,"Matched to 
circulating virus"
2006,2006,0.195719645424144,0.12502733529539406,0.2754656665804655,"Matched to 
circulating virus"
2007,2007,0.07082185275400879,0.0369498488023371,0.1268626839421137,"Matched to 
circulating virus"
2008,2008,0.5117428817132137,0.4265139331294736,0.6007817105728626,"Matched to 
circulating virus"
2009,2009,0.39790777706196456,0.3015023666930081,0.5154180065522378,"Matched to 
circulating virus"
2010,2010,0.560404993163599,0.4663803201716397,0.679157928066704,"Matched to 
circulating virus"
2011,2011,0.41273812675793714,0.2993186275429987,0.5214123171324851,"Matched to 
circulating virus"
2012,2012,0.17484959750242676,0.1198837050504094,0.24415322716623228,"Matched to 
circulating virus"
